Region,Constituency,Option,Votes,Seats
Castilla y León,Soria,Votos en blanco,1255,0
Castilla y León,Soria,Votos nulos,1612,0
Castilla y León,Soria,PSOE,22287,1
Castilla y León,Soria,PP,29187,2
Castilla y León,Soria,IU,1230,0
Castilla y León,Soria,CENB,100,0
Castilla y León,Soria,CDS,89,0
Castilla y León,Soria,PH,35,0
Castilla y León,Soria,IR,34,0
Castilla y León,Soria,PFyV,39,0
Castilla y León,Soria,DN,23,0
Castilla y León,Soria,PCPE,28,0
Castilla y León,Soria,FE de las JONS,32,0
Castilla y León,Soria,FE,20,0
Castilla y León,Soria,TC-PNC,71,0
Castilla y León,Soria,MSR,8,0
Castilla y León,Soria,PADE,25,0
Castilla y León,Soria,FA,17,0
Castilla y León,Soria,I.DE.S.,2934,0
Castilla y León,Soria,PC,28,0
Castilla y León,Soria,GPHAE,17,0
Castilla y León,Valladolid,Abstención,81330,0
Castilla y León,Valladolid,Votos en blanco,7578,0
Castilla y León,Valladolid,Votos nulos,2042,0
Castilla y León,Valladolid,PSOE,155401,2
Castilla y León,Valladolid,PP,163009,3
Castilla y León,Valladolid,IU,13029,0
Castilla y León,Valladolid,CENB,562,0
Castilla y León,Valladolid,CDS,1015,0
Castilla y León,Valladolid,PH,491,0
Castilla y León,Valladolid,IR,157,0
Castilla y León,Valladolid,P.CANNABIS,1851,0
Castilla y León,Valladolid,PFyV,367,0
Castilla y León,Valladolid,DN,123,0
Castilla y León,Valladolid,PCPE,236,0
Castilla y León,Valladolid,FE de las JONS,213,0
Castilla y León,Valladolid,FE,128,0
Castilla y León,Valladolid,TC-PNC,1364,0
Castilla y León,Valladolid,MSR,77,0
Castilla y León,Valladolid,PADE,152,0
Castilla y León,Valladolid,FA,109,0
Castilla y León,Valladolid,ESPAÑA 2000,119,0
Castilla y León,Valladolid,CI,2421,0
Castilla y León,Zamora,Abstención,46611,0
Castilla y León,Zamora,Votos en blanco,2525,0
Castilla y León,Zamora,Votos nulos,1142,0
Castilla y León,Zamora,PSOE,53757,1
Castilla y León,Zamora,PP,71821,2
Castilla y León,Zamora,IU,3375,0
Castilla y León,Zamora,CENB,190,0
Castilla y León,Zamora,CDS,194,0
Castilla y León,Zamora,PFyV,122,0
Castilla y León,Zamora,DN,55,0
Castilla y León,Zamora,UPL,754,0
Castilla y León,Zamora,PCPE,55,0
Castilla y León,Zamora,FE de las JONS,62,0
Castilla y León,Zamora,FE,52,0
Castilla y León,Zamora,TC-PNC,92,0
Castilla y León,Zamora,MSR,38,0
Castilla y León,Zamora,FA,62,0
Castilla y León,Zamora,PREPAL,578,0
Castilla y León,Zamora,UCL,140,0
Castilla y León,Zamora,ZU,754,0
Cataluña,Barcelona,Abstención,955020,0
Cataluña,Barcelona,Votos en blanco,27979,0
Cataluña,Barcelona,Votos nulos,8475,0
Cataluña,Barcelona,PSOE,1268028,14
Cataluña,Barcelona,PP,485504,5
Cataluña,Barcelona,IU,198116,2
Cataluña,Barcelona,CiU,586854,6
Cataluña,Barcelona,ERC,428986,4
Cataluña,Barcelona,CENB,2686,0
Cataluña,Barcelona,CDS,2113,0
Cataluña,Barcelona,EV-AE,26739,0
Cataluña,Barcelona,PH,1141,0
Cataluña,Barcelona,IR,1889,0
Cataluña,Barcelona,PFyV,1586,0
Cataluña,Barcelona,DN,1029,0
Cataluña,Barcelona,PCPE,1534,0
Cataluña,Barcelona,FE de las JONS,1359,0
Cataluña,Barcelona,FE,999,0
Cataluña,Barcelona,POSI,2691,0
Cataluña,Barcelona,MSR,522,0
Cataluña,Barcelona,PADE,591,0
Cataluña,Barcelona,Ei,1812,0
Cataluña,Barcelona,PNCA,566,0
Cataluña,Barcelona,L.I. (LIT-CI),324,0
Cataluña,Barcelona,FDE,377,0
Cataluña,Barcelona,N,410,0
Cataluña,Girona,Abstención,113249,0
Cataluña,Girona,Votos en blanco,2672,0
Cataluña,Girona,Votos nulos,1552,0
Cataluña,Girona,PSOE,113089,2
Cataluña,Girona,PP,40959,0
Cataluña,Girona,IU,15070,0
Cataluña,Girona,CiU,96928,2
Cataluña,Girona,ERC,83482,2
Cataluña,Girona,CENB,415,0
Cataluña,Girona,CDS,238,0
Cataluña,Girona,PH,153,0
Cataluña,Girona,IR,827,0
Cataluña,Girona,PFyV,201,0
Cataluña,Girona,DN,139,0
Cataluña,Girona,PCPE,299,0
Cataluña,Girona,FE,237,0
Cataluña,Girona,POSI,620,0
Cataluña,Girona,MSR,77,0
Cataluña,Girona,Ei,216,0
Cataluña,Girona,EV-AV,1836,0
Cataluña,Girona,PNCA,87,0
Cataluña,Girona,L.I. (LIT-CI),97,0
Cataluña,Lleida,Abstención,78113,0
Cataluña,Lleida,Votos en blanco,1874,0
Cataluña,Lleida,Votos nulos,961,0
Cataluña,Lleida,PSOE,68971,2
Cataluña,Lleida,PP,34116,0
Cataluña,Lleida,IU,6910,0
Cataluña,Lleida,CiU,68735,1
Cataluña,Lleida,ERC,50104,1
Cataluña,Lleida,CENB,190,0
Cataluña,Lleida,CDS,85,0
Cataluña,Lleida,EV-AE,1171,0
Cataluña,Lleida,PH,96,0
Cataluña,Lleida,IR,382,0
Cataluña,Lleida,PFyV,86,0
Cataluña,Lleida,DN,73,0
Cataluña,Lleida,PCPE,102,0
Cataluña,Lleida,FE de las JONS,86,0
Cataluña,Lleida,FE,52,0
Cataluña,Lleida,MSR,36,0
Cataluña,Lleida,Ei,135,0
Cataluña,Lleida,PNCA,46,0
Cataluña,Lleida,L.I. (LIT-CI),33,0
Cataluña,Tarragona,Abstención,129743,0
Cataluña,Tarragona,Votos en blanco,3398,0
Cataluña,Tarragona,Votos nulos,1828,0
Cataluña,Tarragona,PSOE,136660,3
Cataluña,Tarragona,PP,65528,1
Cataluña,Tarragona,IU,14694,0
Cataluña,Tarragona,CiU,82954,1
Cataluña,Tarragona,ERC,76330,1
Cataluña,Tarragona,CENB,350,0
Cataluña,Tarragona,CDS,200,0
Cataluña,Tarragona,EV-AE,2618,0
Cataluña,Tarragona,PH,160,0
Cataluña,Tarragona,IR,227,0
Cataluña,Tarragona,PFyV,155,0
Cataluña,Tarragona,DN,151,0
Cataluña,Tarragona,PCPE,396,0
Cataluña,Tarragona,FE de las JONS,116,0
Cataluña,Tarragona,FE,122,0
Cataluña,Tarragona,POSI,377,0
Cataluña,Tarragona,MSR,56,0
Cataluña,Tarragona,PADE,83,0
Cataluña,Tarragona,ESPAÑA 2000,117,0
Cataluña,Tarragona,Ei,169,0
Cataluña,Tarragona,PC,61,0
Cataluña,Tarragona,PNCA,58,0
Cataluña,Tarragona,L.I. (LIT-CI),33,0
Extremadura,Badajoz,Abstención,111389,0
Extremadura,Badajoz,Votos en blanco,5578,0
Extremadura,Badajoz,Votos nulos,3041,0
Extremadura,Badajoz,PSOE,219172,3
Extremadura,Badajoz,PP,176699,3
Extremadura,Badajoz,IU,16589,0
Extremadura,Badajoz,CENB,496,0
Extremadura,Badajoz,CDS,423,0
Extremadura,Badajoz,PH,180,0
Extremadura,Badajoz,IR,264,0
Extremadura,Badajoz,PFyV,201,0
Extremadura,Badajoz,DN,173,0
Extremadura,Badajoz,PCPE,617,0
Extremadura,Badajoz,FE de las JONS,138,0
Extremadura,Badajoz,FE,77,0
Extremadura,Badajoz,MSR,99,0
Extremadura,Badajoz,FA,120,0
Extremadura,Badajoz,EU,1508,0
Extremadura,Badajoz,LV,1886,0
Extremadura,Cáceres,Abstención,72211,0
Extremadura,Cáceres,Votos en blanco,3311,0
Extremadura,Cáceres,Votos nulos,2123,0
Extremadura,Cáceres,PSOE,137654,2
Extremadura,Cáceres,PP,118627,2
Extremadura,Cáceres,IU,7569,0
Extremadura,Cáceres,CENB,273,0
Extremadura,Cáceres,CDS,304,0
Extremadura,Cáceres,PH,114,0
Extremadura,Cáceres,IR,120,0
Extremadura,Cáceres,PFyV,150,0
Extremadura,Cáceres,DN,110,0
Extremadura,Cáceres,PCPE,255,0
Extremadura,Cáceres,FE de las JONS,109,0
Extremadura,Cáceres,FE,52,0
Extremadura,Cáceres,MSR,40,0
Extremadura,Cáceres,FA,83,0
Extremadura,Cáceres,EU,2408,0
Extremadura,Cáceres,LV,1247,0
Galicia,A Coruña,Abstención,309802,0
Galicia,A Coruña,Votos en blanco,13347,0
Galicia,A Coruña,Votos nulos,5255,0
Galicia,A Coruña,PSOE,287324,4
Galicia,A Coruña,PP,329389,4
Galicia,A Coruña,IU,14125,0
Galicia,A Coruña,BNG,86459,1
Galicia,A Coruña,CDS,1012,0
Galicia,A Coruña,PH,1130,0
Galicia,A Coruña,IR,1082,0
Galicia,A Coruña,DN,438,0
Galicia,A Coruña,FE de las JONS,243,0
Galicia,A Coruña,FE,234,0
Galicia,A Coruña,MSR,207,0
Galicia,A Coruña,PADE,430,0
Galicia,A Coruña,AU.TO.NO.MO,1659,0
Galicia,A Coruña,FPG,775,0
Galicia,A Coruña,CG,827,0
Galicia,Lugo,Abstención,96190,0
Galicia,Lugo,Votos en blanco,2935,0
Galicia,Lugo,Votos nulos,1809,0
Galicia,Lugo,PSOE,92708,2
Galicia,Lugo,PP,123986,2
Galicia,Lugo,IU,2570,0
Galicia,Lugo,BNG,25313,0
Galicia,Lugo,CDS,271,0
Galicia,Lugo,PH,274,0
Galicia,Lugo,IR,122,0
Galicia,Lugo,DN,150,0
Galicia,Lugo,FE de las JONS,81,0
Galicia,Lugo,FE,70,0
Galicia,Lugo,MSR,68,0
Galicia,Lugo,PADE,132,0
Galicia,Lugo,AU.TO.NO.MO,323,0
Galicia,Lugo,FPG,220,0
Galicia,Lugo,CG,211,0
Galicia,Ourense,Abstención,113510,0
Galicia,Ourense,Votos en blanco,2559,0
Galicia,Ourense,Votos nulos,1545,0
Galicia,Ourense,PSOE,74636,1
Galicia,Ourense,PP,132631,3
Galicia,Ourense,IU,2055,0
Galicia,Ourense,BNG,26153,0
Galicia,Ourense,CDS,233,0
Galicia,Ourense,PH,215,0
Galicia,Ourense,IR,87,0
Galicia,Ourense,DN,75,0
Galicia,Ourense,FE de las JONS,83,0
Galicia,Ourense,FE,70,0
Galicia,Ourense,MSR,53,0
Galicia,Ourense,PADE,91,0
Galicia,Ourense,AU.TO.NO.MO,231,0
Galicia,Ourense,FPG,195,0
Galicia,Ourense,CG,586,0
Galicia,Pontevedra,Abstención,236570,0
Galicia,Pontevedra,Votos en blanco,10009,0
Galicia,Pontevedra,Votos nulos,4521,0
Galicia,Pontevedra,PSOE,228016,3
Galicia,Pontevedra,PP,279454,3
Galicia,Pontevedra,IU,13158,0
Galicia,Pontevedra,BNG,70763,1
Galicia,Pontevedra,CDS,991,0
Galicia,Pontevedra,PH,1121,0
Galicia,Pontevedra,IR,378,0
Galicia,Pontevedra,DN,366,0
Galicia,Pontevedra,FE de las JONS,308,0
Galicia,Pontevedra,FE,252,0
Galicia,Pontevedra,MSR,211,0
Galicia,Pontevedra,AU.TO.NO.MO,911,0
Galicia,Pontevedra,FPG,1067,0
Galicia,Pontevedra,CG,611,0
Comunidad de Madrid,Madrid,Abstención,939297,0
Comunidad de Madrid,Madrid,Votos en blanco,72038,0
Comunidad de Madrid,Madrid,Votos nulos,17465,0
Comunidad de Madrid,Madrid,PSOE,1544676,16
Comunidad de Madrid,Madrid,PP,1576636,17
Comunidad de Madrid,Madrid,IU,225109,2
Comunidad de Madrid,Madrid,CENB,9990,0
Comunidad de Madrid,Madrid,LV-E,15984,0
Comunidad de Madrid,Madrid,CDS,7528,0
Comunidad de Madrid,Madrid,PH,1770,0
Comunidad de Madrid,Madrid,LVCM,19600,0
Comunidad de Madrid,Madrid,IR,1530,0
Comunidad de Madrid,Madrid,PFyV,2888,0
Comunidad de Madrid,Madrid,DN,4036,0
Comunidad de Madrid,Madrid,PCPE,1746,0
Comunidad de Madrid,Madrid,FE de las JONS,2676,0
Comunidad de Madrid,Madrid,FE,1943,0
Comunidad de Madrid,Madrid,TC-PNC,1029,0
Comunidad de Madrid,Madrid,POSI,892,0
Comunidad de Madrid,Madrid,MSR,684,0
Comunidad de Madrid,Madrid,PADE,1024,0
Comunidad de Madrid,Madrid,FA,909,0
Comunidad de Madrid,Madrid,ESPAÑA 2000,528,0
Comunidad de Madrid,Madrid,ADN,2215,0
Comunidad de Madrid,Madrid,PAE,2082,0
Comunidad de Madrid,Madrid,PC,238,0
Comunidad de Madrid,Madrid,PMAR,1211,0
Comunidad de Madrid,Madrid,OtraDem,1302,0
Comunidad de Madrid,Madrid,AUN,923,0
Comunidad de Madrid,Madrid,UCL,410,0
Comunidad de Madrid,Madrid,L.I. (LIT-CI),181,0
Comunidad Foral de Navarra,Navarra,Abstención,110842,0
Comunidad Foral de Navarra,Navarra,Votos en blanco,6739,0
Comunidad Foral de Navarra,Navarra,Votos nulos,15831,0
Comunidad Foral de Navarra,Navarra,PSOE,113906,2
Comunidad Foral de Navarra,Navarra,PP,127653,2
Comunidad Foral de Navarra,Navarra,IU,19899,0
Comunidad Foral de Navarra,Navarra,Na-Bai,61045,1
Comunidad Foral de Navarra,Navarra,CDS,763,0
Comunidad Foral de Navarra,Navarra,PH,958,0
Comunidad Foral de Navarra,Navarra,IR,634,0
Comunidad Foral de Navarra,Navarra,PFyV,778,0
Comunidad Foral de Navarra,Navarra,DN,351,0
Comunidad Foral de Navarra,Navarra,FE,195,0
Comunidad Foral de Navarra,Navarra,MSR,173,0
Comunidad Foral de Navarra,Navarra,CDN,5573,0
Comunidad Foral de Navarra,Navarra,ESPAÑA 2000,221,0
Comunidad Foral de Navarra,Navarra,PC,620,0
País Vasco,Araba - Álava,Abstención,56328,0
País Vasco,Araba - Álava,Votos en blanco,2626,0
País Vasco,Araba - Álava,Votos nulos,8709,0
País Vasco,Araba - Álava,PSOE,56137,2
País Vasco,Araba - Álava,PP,48992,1
País Vasco,Araba - Álava,IU,14181,0
País Vasco,Araba - Álava,EAJ-PNV,47090,1
País Vasco,Araba - Álava,EA,7838,0
País Vasco,Araba - Álava,ARALAR-ZUTIK,3417,0
País Vasco,Araba - Álava,CDS,360,0
País Vasco,Araba - Álava,PH,1021,0
País Vasco,Araba - Álava,IR,281,0
País Vasco,Araba - Álava,DN,110,0
País Vasco,Araba - Álava,FE de las JONS,71,0
País Vasco,Araba - Álava,FE,49,0
País Vasco,Araba - Álava,MSR,103,0
País Vasco,Araba - Álava,PC,64,0
País Vasco,Gipuzkoa,Abstención,159697,0
País Vasco,Gipuzkoa,Votos en blanco,5509,0
País Vasco,Gipuzkoa,Votos nulos,49329,0
País Vasco,Gipuzkoa,PSOE,98100,2
País Vasco,Gipuzkoa,PP,56904,1
País Vasco,Gipuzkoa,IU,28668,0
País Vasco,Gipuzkoa,EAJ-PNV,115402,2
País Vasco,Gipuzkoa,EA,42971,1
País Vasco,Gipuzkoa,ARALAR-ZUTIK,22352,0
País Vasco,Gipuzkoa,CDS,323,0
País Vasco,Gipuzkoa,PH,1155,0
País Vasco,Gipuzkoa,IR,505,0
País Vasco,Gipuzkoa,DN,249,0
País Vasco,Gipuzkoa,FE de las JONS,115,0
País Vasco,Gipuzkoa,FE,70,0
País Vasco,Gipuzkoa,MSR,161,0
País Vasco,Gipuzkoa,FA,100,0
País Vasco,Gipuzkoa,PC,208,0
País Vasco,Bizkaia,Abstención,235578,0
País Vasco,Bizkaia,Votos en blanco,8754,0
País Vasco,Bizkaia,Votos nulos,45979,0
País Vasco,Bizkaia,PSOE,185514,3
País Vasco,Bizkaia,PP,129889,2
País Vasco,Bizkaia,IU,59493,0
País Vasco,Bizkaia,EAJ-PNV,258488,4
País Vasco,Bizkaia,EA,30096,0
País Vasco,Bizkaia,ARALAR-ZUTIK,12791,0
País Vasco,Bizkaia,CDS,789,0
País Vasco,Bizkaia,PH,1846,0
País Vasco,Bizkaia,IR,407,0
País Vasco,Bizkaia,DN,348,0
País Vasco,Bizkaia,FE de las JONS,134,0
País Vasco,Bizkaia,FE,147,0
País Vasco,Bizkaia,POSI,1682,0
País Vasco,Bizkaia,MSR,264,0
País Vasco,Bizkaia,PKD,2300,0
País Vasco,Bizkaia,PC,243,0
Región de Murcia,Murcia,Abstención,215879,0
Región de Murcia,Murcia,Votos en blanco,10331,0
Región de Murcia,Murcia,Votos nulos,4491,0
Región de Murcia,Murcia,PSOE,252246,3
Región de Murcia,Murcia,PP,413902,6
Región de Murcia,Murcia,IU,30787,0
Región de Murcia,Murcia,CENB,957,0
Región de Murcia,Murcia,CDS,1153,0
Región de Murcia,Murcia,IR,521,0
Región de Murcia,Murcia,PFyV,657,0
Región de Murcia,Murcia,DN,258,0
Región de Murcia,Murcia,PCPE,419,0
Región de Murcia,Murcia,FE de las JONS,353,0
Región de Murcia,Murcia,FE,228,0
Región de Murcia,Murcia,LVRM,7074,0
Región de Murcia,Murcia,MSR,183,0
Región de Murcia,Murcia,PADE,426,0
Región de Murcia,Murcia,FA,361,0
Región de Murcia,Murcia,PNT,379,0
Región de Murcia,Murcia,CCSE,308,0
Región de Murcia,Murcia,PDN,232,0
La Rioja,La Rioja,Abstención,48231,0
La Rioja,La Rioja,Votos en blanco,3827,0
La Rioja,La Rioja,Votos nulos,1446,0
La Rioja,La Rioja,PSOE,81390,2
La Rioja,La Rioja,PP,92441,2
La Rioja,La Rioja,IU,5115,0
La Rioja,La Rioja,CENB,926,0
La Rioja,La Rioja,CDS,272,0
La Rioja,La Rioja,IR,253,0
La Rioja,La Rioja,PFyV,434,0
La Rioja,La Rioja,DN,123,0
La Rioja,La Rioja,FE,154,0
La Rioja,La Rioja,MSR,101,0
La Rioja,La Rioja,PC,63,0
Comunitat Valenciana,Alicante / Alacant,Abstención,259606,0
Comunitat Valenciana,Alicante / Alacant,Votos en blanco,12342,0
Comunitat Valenciana,Alicante / Alacant,Votos nulos,5601,0
Comunitat Valenciana,Alicante / Alacant,PSOE,374631,5
Comunitat Valenciana,Alicante / Alacant,PP,434812,6
Comunitat Valenciana,Alicante / Alacant,IU,34774,0
Comunitat Valenciana,Alicante / Alacant,ERC,2791,0
Comunitat Valenciana,Alicante / Alacant,BLOC-EV,7384,0
Comunitat Valenciana,Alicante / Alacant,CENB,1513,0
Comunitat Valenciana,Alicante / Alacant,LV-E,8235,0
Comunitat Valenciana,Alicante / Alacant,CDS,1694,0
Comunitat Valenciana,Alicante / Alacant,PH,674,0
Comunitat Valenciana,Alicante / Alacant,P.CANNABIS,5463,0
Comunitat Valenciana,Alicante / Alacant,PFyV,798,0
Comunitat Valenciana,Alicante / Alacant,DN,782,0
Comunitat Valenciana,Alicante / Alacant,PCPE,966,0
Comunitat Valenciana,Alicante / Alacant,FE de las JONS,477,0
Comunitat Valenciana,Alicante / Alacant,FE,299,0
Comunitat Valenciana,Alicante / Alacant,MSR,164,0
Comunitat Valenciana,Alicante / Alacant,PADE,341,0
Comunitat Valenciana,Alicante / Alacant,FA,462,0
Comunitat Valenciana,Alicante / Alacant,ESPAÑA 2000,383,0
Comunitat Valenciana,Alicante / Alacant,PRF,289,0
Comunitat Valenciana,Alicante / Alacant,UCL,248,0
Comunitat Valenciana,Castellón / Castelló,Abstención,86682,0
Comunitat Valenciana,Castellón / Castelló,Votos en blanco,5025,0
Comunitat Valenciana,Castellón / Castelló,Votos nulos,2703,0
Comunitat Valenciana,Castellón / Castelló,PSOE,139236,2
Comunitat Valenciana,Castellón / Castelló,PP,142462,3
Comunitat Valenciana,Castellón / Castelló,IU,10322,0
Comunitat Valenciana,Castellón / Castelló,ERC,2210,0
Comunitat Valenciana,Castellón / Castelló,BLOC-EV,6325,0
Comunitat Valenciana,Castellón / Castelló,CENB,881,0
Comunitat Valenciana,Castellón / Castelló,LV-E,2153,0
Comunitat Valenciana,Castellón / Castelló,CDS,752,0
Comunitat Valenciana,Castellón / Castelló,PH,282,0
Comunitat Valenciana,Castellón / Castelló,PFyV,390,0
Comunitat Valenciana,Castellón / Castelló,DN,205,0
Comunitat Valenciana,Castellón / Castelló,PCPE,255,0
Comunitat Valenciana,Castellón / Castelló,FE de las JONS,211,0
Comunitat Valenciana,Castellón / Castelló,FE,121,0
Comunitat Valenciana,Castellón / Castelló,POSI,266,0
Comunitat Valenciana,Castellón / Castelló,MSR,60,0
Comunitat Valenciana,Castellón / Castelló,FA,172,0
Comunitat Valenciana,Castellón / Castelló,ESPAÑA 2000,694,0
Comunitat Valenciana,Castellón / Castelló,PRF,152,0
Comunitat Valenciana,Valencia / València,Abstención,420584,0
Comunitat Valenciana,Valencia / València,Votos en blanco,21438,0
Comunitat Valenciana,Valencia / València,Votos nulos,9164,0
Comunitat Valenciana,Valencia / València,PSOE,613833,7
Comunitat Valenciana,Valencia / València,PP,665526,8
Comunitat Valenciana,Valencia / València,IU,78515,1
Comunitat Valenciana,Valencia / València,ERC,8293,0
Comunitat Valenciana,Valencia / València,BLOC-EV,27050,0
Comunitat Valenciana,Valencia / València,CENB,3628,0
Comunitat Valenciana,Valencia / València,LV-E,11127,0
Comunitat Valenciana,Valencia / València,CDS,2539,0
Comunitat Valenciana,Valencia / València,PH,905,0
Comunitat Valenciana,Valencia / València,P.CANNABIS,9604,0
Comunitat Valenciana,Valencia / València,PFyV,1991,0
Comunitat Valenciana,Valencia / València,DN,801,0
Comunitat Valenciana,Valencia / València,PCPE,1111,0
Comunitat Valenciana,Valencia / València,FE de las JONS,563,0
Comunitat Valenciana,Valencia / València,FE,539,0
Comunitat Valenciana,Valencia / València,POSI,741,0
Comunitat Valenciana,Valencia / València,MSR,261,0
Comunitat Valenciana,Valencia / València,PADE,322,0
Comunitat Valenciana,Valencia / València,FA,366,0
Comunitat Valenciana,Valencia / València,ESPAÑA 2000,1644,0
Comunitat Valenciana,Valencia / València,IRV,2111,0
Comunitat Valenciana,Valencia / València,PSICV,1096,0
Comunitat Valenciana,Valencia / València,PRF,610,0
Comunitat Valenciana,Valencia / València,FDE,242,0
Ciudad de Ceuta,Ceuta,Abstención,20741,0
Ciudad de Ceuta,Ceuta,Votos en blanco,515,0
Ciudad de Ceuta,Ceuta,Votos nulos,319,0
Ciudad de Ceuta,Ceuta,PSOE,12769,0
Ciudad de Ceuta,Ceuta,PP,21142,1
Ciudad de Ceuta,Ceuta,IU,218,0
Ciudad de Ceuta,Ceuta,IR,37,0
Ciudad de Ceuta,Ceuta,DN,62,0
Ciudad de Ceuta,Ceuta,FE,116,0
Ciudad de Ceuta,Ceuta,PADE,25,0
Ciudad de Ceuta,Ceuta,PSPC,807,0
Ciudad de Melilla,Melilla,Abstención,21697,0
Ciudad de Melilla,Melilla,Votos en blanco,435,0
Ciudad de Melilla,Melilla,Votos nulos,225,0
Ciudad de Melilla,Melilla,PSOE,11273,0
Ciudad de Melilla,Melilla,PP,14856,1
Ciudad de Melilla,Melilla,IU,229,0
Ciudad de Melilla,Melilla,CDS,89,0
Ciudad de Melilla,Melilla,IR,57,0
Ciudad de Melilla,Melilla,DN,30,0
Ciudad de Melilla,Melilla,LV-GV,135,0
Ciudad de Melilla,Melilla,FE,46,0
Ciudad de Melilla,Melilla,PADE,35,0
Ciudad de Melilla,Melilla,ESPAÑA 2000,22,0
